basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
28	171	171	28	171	171	13050	1	8	5	5	7	-9	2	1	1982	20	1	6	0	0	0
28	171	171	28	171	171	13050	1	9	9	9	16	0	2	4	2002	0	3	-9	-9	-9	-9
8	99	99	267	2067	99	10957	1	1	0	1	2	-9	1	7	1964	37	1	4	0	1	-9
28	171	171	28	171	171	13050	1	10	8	8	15	0	1	5	1997	5	1	-9	-9	-9	-9
28	171	171	28	171	171	13050	1	11	3	18	11	0	2	5	1922	80	1	3	0	0	0
8	99	99	267	2067	99	10957	1	2	1	32	32	-9	2	10	1963	38	1	11	0	1	-9
8	99	99	267	2067	99	10957	1	3	5	5	7	-9	2	2	1989	13	1	4	1	0	0
8	99	99	267	2067	99	10957	1	4	19	19	1	0	1	5	1980	22	1	8	0	1	-9
8	99	99	267	2067	99	10957	1	5	5	5	34	0	2	11	1983	18	1	8	0	0	0
26	44	44	26	44	44	12822	2	1	0	1	2	-9	1	12	1949	52	1	4	0	1	-9
3	313	313	3	313	313	10470	1	1	0	1	2	-9	1	10	1950	51	1	17	0	0	0
26	44	44	26	44	44	12822	2	2	1	32	32	-9	2	9	1961	40	1	2	0	1	-9
3	313	313	3	313	313	10470	1	2	1	32	32	-9	2	12	1948	53	1	15	0	0	0
26	44	44	26	44	44	12822	2	3	4	4	6	-9	1	5	1982	20	1	8	0	1	-9
26	44	44	26	44	44	12822	2	4	5	5	7	-9	2	11	1987	14	1	8	1	1	-9
3	313	313	3	313	313	10470	1	3	5	5	7	-9	2	3	1981	21	1	13	1	1	-9
26	44	44	26	44	44	12822	2	5	4	4	6	-9	1	5	1989	13	1	0	0	0	0
3	313	313	3	313	313	10470	1	4	4	4	6	-9	1	5	1982	19	1	13	0	0	0
26	44	44	26	44	44	12822	2	6	5	5	7	-9	2	1	1990	12	1	4	1	0	0
3	313	313	3	313	313	10470	1	5	4	4	34	-9	1	4	1984	18	1	12	1	0	0
28	157	157	28	157	157	13037	1	1	0	1	2	-9	1	8	1954	47	1	11	0	1	-9
28	157	157	28	157	157	13037	1	2	1	32	32	-9	2	6	1954	48	1	9	0	1	-9
28	157	157	28	157	157	13037	1	3	5	5	34	-9	2	2	1984	18	1	11	0	1	-9
28	157	157	28	157	157	13037	1	4	7	22	13	0	2	11	1967	34	1	11	0	0	0
29	55	58	29	58	58	13146	1	1	0	1	2	-9	1	9	1964	37	1	13	0	1	-9
29	55	58	29	58	58	13146	1	2	1	32	32	-9	2	8	1966	35	1	6	0	1	-9
29	55	58	29	58	58	13146	1	3	4	4	34	-9	1	3	1984	18	1	8	0	0	1
29	55	58	29	58	58	13146	1	4	4	4	6	-9	1	4	1986	16	1	8	1	0	0
29	55	58	29	58	58	13146	1	5	4	4	6	-9	1	7	1988	14	1	8	1	0	0
29	55	58	29	58	58	13146	1	6	4	4	6	-9	1	10	1990	11	1	5	1	0	0
29	55	58	29	58	58	13146	1	7	4	4	6	-9	1	11	1992	9	1	3	1	0	0
8	95	95	8	3166	95	10953	1	1	0	1	2	-9	1	8	1960	41	1	6	0	1	-9
8	95	95	8	3166	95	10953	1	2	1	32	32	-9	2	9	1965	36	1	6	0	1	-9
8	95	95	8	3166	95	10953	1	3	5	5	34	-9	2	2	1984	18	1	9	0	1	-9
8	95	95	8	3166	95	10953	1	4	5	5	7	-9	2	9	1988	13	1	8	1	0	0
8	95	95	8	3166	95	10953	1	5	4	4	6	-9	1	9	1990	11	1	4	1	0	0
8	95	95	8	3166	95	10953	1	6	4	4	6	-9	1	4	1993	9	1	1	1	0	0
8	95	95	8	3166	95	10953	1	7	5	5	7	-9	2	6	2001	0	1	-9	-9	-9	-9
8	95	95	8	3166	95	10953	1	8	5	5	7	0	2	7	1982	19	1	11	0	1	-9
8	95	95	8	3166	95	10953	1	9	9	9	16	0	2	12	2000	1	1	-9	-9	-9	-9
8	95	95	8	3166	95	10953	1	10	18	3	11	0	2	7	1940	61	1	9	0	1	-9
10	228	228	10	228	228	11350	1	1	0	1	2	-9	1	7	1960	41	1	13	0	1	-9
10	228	228	10	228	228	11350	1	2	1	32	32	-9	2	9	1957	44	1	15	0	1	-9
10	228	228	10	228	228	11350	1	3	4	4	6	-9	1	7	1980	21	1	14	1	1	-9
10	228	228	10	228	228	11350	1	4	5	5	34	-9	2	2	1984	18	1	11	1	0	0
10	228	228	10	228	228	11350	1	5	28	31	28	0	1	5	1966	35	1	11	0	1	-9
10	228	228	10	228	228	11350	1	6	30	30	30	1	1	-8	1988	14	1	2	0	-7	-7
7	165	165	26	165	165	10838	1	1	0	1	2	-9	1	2	1956	46	1	6	0	0	0
7	165	165	26	165	165	10838	1	2	1	32	32	-9	2	10	1956	45	1	6	0	1	-9
7	165	165	26	165	165	10838	1	3	5	5	7	-9	2	12	1982	19	1	11	0	0	0
7	165	165	26	165	165	10838	1	4	4	4	34	-9	1	12	1983	18	1	6	1	1	-9
7	165	165	26	165	165	10838	1	5	4	4	6	-9	1	3	1988	14	1	6	0	1	-9
7	165	165	26	165	165	10838	1	6	4	4	6	-9	1	9	1995	6	1	0	1	0	0
7	165	165	26	165	165	10838	1	7	5	5	7	0	2	6	1998	4	1	-9	-9	-9	-9
7	165	165	26	165	165	10838	1	8	5	5	7	0	2	3	1980	22	1	14	0	1	-9
7	165	165	26	165	165	10838	1	9	9	9	16	0	2	7	2001	0	1	-9	-9	-9	-9
7	165	165	26	165	165	10838	1	10	17	17	10	0	1	6	1925	77	1	4	0	0	0
8	128	128	8	128	128	10982	1	1	0	32	32	-9	2	8	1960	41	1	3	0	1	-9
8	128	128	8	128	128	10982	1	2	1	1	2	-9	1	12	1960	41	1	3	0	1	-9
8	128	128	8	128	128	10982	1	3	4	4	6	-9	1	1	1980	22	1	6	0	1	-9
8	128	128	8	128	128	10982	1	4	4	4	6	-9	1	6	1982	19	1	3	0	1	-9
8	128	128	8	128	128	10982	1	5	4	4	34	-9	1	2	1984	18	1	5	0	1	-9
8	128	128	8	128	128	10982	1	6	4	4	6	-9	1	11	1985	16	1	6	1	1	-9
8	128	128	8	128	128	10982	1	7	4	4	6	-9	1	1	1987	15	1	3	0	1	-9
8	128	128	8	128	128	10982	1	8	4	4	6	-9	1	10	1991	10	1	1	1	1	-9
15	24	36	15	36	36	12103	1	1	0	32	32	-9	2	9	1939	62	1	5	0	1	-9
15	24	36	15	36	36	12103	1	2	4	4	6	-9	1	8	1979	22	1	1	0	1	-9
15	24	36	15	36	36	12103	1	3	5	5	34	-9	2	7	1983	19	1	11	0	1	-9
20	55	55	20	55	55	12645	2	1	0	1	2	-9	1	1	1937	65	1	0	0	1	-9
20	55	55	20	55	55	12645	2	2	1	32	32	-9	2	12	1941	60	1	0	0	0	0
20	55	55	20	55	55	12645	2	3	5	5	7	-9	2	12	1981	20	1	3	0	1	-9
20	55	55	20	55	55	12645	2	4	5	5	7	-9	2	5	1986	16	1	2	0	1	-9
20	55	55	20	55	55	12645	2	5	9	9	16	0	2	1	2000	2	1	-9	-9	-9	-9
19	17	17	19	17	17	12595	1	1	0	1	2	-9	1	1	1950	52	1	11	0	1	-9
19	17	17	19	17	17	12595	1	2	1	32	32	-9	2	4	1951	51	1	6	0	1	-9
19	17	17	19	17	17	12595	1	3	5	5	7	-9	2	6	1973	29	1	11	0	1	-9
19	17	17	19	17	17	12595	1	4	4	4	6	-9	1	11	1980	21	1	6	0	1	-9
19	17	17	19	17	17	12595	1	5	5	5	7	-9	2	4	1982	20	1	11	0	1	-9
19	17	17	19	17	17	12595	1	6	5	5	34	-9	2	2	1984	18	1	9	1	0	0
19	17	17	19	17	17	12595	1	7	4	4	6	-9	1	9	1987	14	1	8	1	0	0
19	17	17	19	17	17	12595	1	8	4	4	6	-9	1	6	1992	10	1	3	1	0	0
2	94	94	245	3426	94	10204	1	1	0	1	2	-9	1	1	1954	48	1	15	0	1	-9
2	94	94	245	3426	94	10204	1	2	1	32	32	-9	2	2	1958	44	1	12	0	0	0
2	94	94	245	3426	94	10204	1	3	4	4	6	-9	1	7	1981	31	1	12	0	0	0
2	94	94	245	3426	94	10204	1	4	4	4	34	-9	1	11	1983	18	1	11	1	0	0
2	94	94	245	3426	94	10204	1	5	5	5	7	-9	2	4	1986	16	1	10	1	0	0
2	94	94	245	3426	94	10204	1	6	4	4	6	-9	1	4	1995	7	1	2	1	0	0
13	449	449	13	449	449	11924	1	1	0	1	2	-9	1	4	1944	57	1	4	0	1	-9
13	449	449	13	449	449	11924	1	2	1	32	32	-9	2	3	1950	52	1	11	0	1	-9
13	449	449	13	449	449	11924	1	3	4	4	6	-9	1	1	1974	28	1	6	0	1	-9
13	449	449	13	449	449	11924	1	4	4	4	6	-9	1	5	1975	26	1	8	0	1	-9
13	449	449	13	449	449	11924	1	5	4	4	6	-9	1	8	1980	21	1	8	0	1	-9
13	449	449	13	449	449	11924	1	6	4	4	34	-9	1	2	1984	18	1	6	0	0	0
13	449	449	13	449	449	11924	1	7	5	5	7	-9	2	8	1985	16	1	8	1	0	0
13	449	449	13	449	449	11924	1	8	5	5	7	-9	2	12	1988	13	1	5	1	0	0
13	449	449	13	449	449	11924	1	9	4	4	6	-9	1	12	1989	12	1	4	1	0	0
13	449	449	13	449	449	11924	1	10	5	5	7	-9	2	10	1991	10	1	2	1	0	0
13	449	449	13	449	449	11924	1	11	4	4	6	0	1	7	1972	29	1	8	0	1	-9
13	449	449	13	449	449	11924	1	12	20	20	22	0	2	4	1976	25	1	6	0	0	0
13	449	449	13	449	449	11924	1	13	8	8	15	0	1	10	1998	3	1	-9	-9	-9	-9
13	449	449	13	449	449	11924	1	14	8	8	15	0	1	2	2000	2	1	-9	-9	-9	-9
13	449	449	13	449	449	11924	1	15	9	9	16	0	2	1	2002	0	1	-9	-9	-9	-9
13	449	449	13	449	449	11924	1	16	5	5	7	0	2	7	1978	23	1	9	0	0	0
13	449	449	13	449	449	11924	1	17	8	8	15	0	1	11	1995	6	1	0	0	0	0
13	449	449	13	449	449	11924	1	18	8	8	15	0	1	4	2001	0	1	-9	-9	-9	-9
10	277	277	10	277	277	11382	1	1	0	1	2	-9	1	12	1952	49	1	9	0	1	-9
10	277	277	10	277	277	11382	1	2	1	32	32	-9	2	11	1958	43	1	8	0	0	1
10	277	277	10	277	277	11382	1	3	4	4	6	-9	1	11	1975	26	1	14	0	0	0
10	277	277	10	277	277	11382	1	4	4	4	6	-9	1	4	1977	25	1	10	0	0	1
10	277	277	10	277	277	11382	1	5	5	5	7	-9	2	1	1983	19	1	10	0	0	0
10	277	277	10	277	277	11382	1	6	5	5	34	-9	2	4	1984	18	1	9	1	0	0
10	277	277	10	277	277	11382	1	7	4	4	6	-9	1	3	1988	14	1	8	1	0	0
10	277	277	10	277	277	11382	1	8	4	4	6	-9	1	9	1993	8	1	2	1	0	0
10	277	277	10	277	277	11382	1	9	5	5	7	0	2	1	1980	22	1	11	0	0	0
10	277	277	10	277	277	11382	1	10	8	8	15	0	1	9	2001	0	1	-9	-9	-9	-9
17	315	315	17	315	315	12523	1	1	0	1	2	-9	1	11	1953	48	1	9	0	0	0
17	315	315	17	315	315	12523	1	2	1	32	32	-9	2	6	1959	42	1	9	0	1	-9
17	315	315	17	315	315	12523	1	3	4	4	6	-9	1	3	1981	21	1	2	0	1	-9
17	315	315	17	315	315	12523	1	4	5	5	7	-9	2	7	1987	14	1	8	1	0	0
17	315	315	17	315	315	12523	1	5	5	5	7	-9	2	9	1989	12	1	5	1	0	0
17	315	315	17	315	315	12523	1	6	5	5	7	-9	2	11	1993	8	1	2	1	0	0
17	315	315	17	315	315	12523	1	7	4	4	6	-9	1	10	1995	6	1	0	1	0	0
17	315	315	17	315	315	12523	1	8	5	5	7	-9	2	6	2001	0	1	-9	-9	-9	-9
17	315	315	17	315	315	12523	1	9	5	5	7	-9	2	5	1978	23	1	8	0	0	0
17	315	315	17	315	315	12523	1	10	19	19	1	0	1	7	1981	20	1	6	0	1	-9
17	315	315	17	315	315	12523	1	11	5	5	34	-9	2	4	1984	18	1	8	0	1	-9
17	210	210	296	4054	210	12421	2	1	0	1	2	-9	1	3	1969	33	1	8	0	1	-9
17	210	210	296	4054	210	12421	2	2	1	32	32	-9	2	12	1963	38	1	6	0	1	-9
17	210	210	296	4054	210	12421	2	3	5	5	7	-9	2	6	1996	5	1	-9	-9	-9	-9
17	210	210	296	4054	210	12421	2	4	5	5	7	-9	2	12	1999	2	1	-9	-9	-9	-9
17	226	226	202	226	226	12436	1	1	0	32	32	-9	2	6	1951	51	1	8	0	1	-9
17	226	226	202	226	226	12436	1	2	4	4	6	-9	1	1	1976	26	1	12	0	1	-9
17	226	226	202	226	226	12436	1	3	4	4	6	-9	1	10	1977	24	1	15	0	0	0
17	226	226	202	226	226	12436	1	4	5	5	34	-9	2	11	1983	18	1	13	1	0	0
19	25	25	19	25	25	12602	1	1	0	1	2	-9	1	11	1951	50	1	4	0	1	-9
17	226	226	202	226	226	12436	1	5	4	4	6	-9	1	7	1988	13	1	8	1	0	0
19	25	25	19	25	25	12602	1	2	1	32	32	-9	2	10	1952	49	1	6	0	1	-9
19	25	25	19	25	25	12602	1	3	4	4	6	-9	1	5	1978	24	1	11	0	1	-9
19	25	25	19	25	25	12602	1	4	5	5	34	-9	2	3	1984	18	1	12	1	0	0
19	25	25	19	25	25	12602	1	5	26	15	14	0	1	10	1975	26	1	14	0	1	-9
19	18	18	19	18	18	12596	1	1	0	1	2	-9	1	11	1951	50	1	13	0	1	-9
19	18	18	19	18	18	12596	1	2	1	32	32	-9	2	4	1954	48	1	6	0	0	0
19	18	18	19	18	18	12596	1	3	5	5	7	-9	2	7	1979	22	1	11	0	1	-9
19	18	18	19	18	18	12596	1	4	5	5	7	-9	2	6	1982	20	1	11	0	1	-9
19	18	18	19	18	18	12596	1	5	4	4	34	-9	1	3	1984	18	1	12	1	0	0
19	18	18	19	18	18	12596	1	6	4	4	6	-9	1	10	1985	16	1	8	1	0	0
19	18	18	19	18	18	12596	1	7	5	5	7	-9	2	5	1989	13	1	8	1	0	0
29	8	8	29	8	8	13101	1	1	0	1	2	-9	1	3	1947	55	1	2	0	1	-9
29	8	8	29	8	8	13101	1	2	1	32	32	-9	2	5	1954	48	1	6	0	0	0
29	8	8	29	8	8	13101	1	3	4	4	6	-9	1	6	1973	29	1	6	0	1	-9
29	8	8	29	8	8	13101	1	5	5	5	7	-9	2	9	1985	16	1	6	1	1	-9
29	8	8	29	8	8	13101	1	6	5	5	7	-9	2	10	1987	14	1	8	1	0	0
29	8	8	29	8	8	13101	1	7	5	5	7	-9	2	9	1989	12	1	4	1	0	0
29	8	8	29	8	8	13101	1	8	4	4	6	-9	1	5	1992	10	1	2	1	0	0
29	8	8	29	8	8	13101	1	9	5	5	7	-9	2	7	1994	8	1	0	1	0	0
29	8	8	29	8	8	13101	1	10	8	8	15	0	1	10	1995	6	1	0	0	0	0
32	30	30	32	2165	30	13284	1	1	0	1	2	-9	1	6	1964	38	1	9	0	1	-9
32	30	30	32	2165	30	13284	1	2	1	32	32	-9	2	12	1961	40	1	8	0	0	1
32	30	30	32	2165	30	13284	1	3	4	4	34	-9	1	11	1983	18	1	8	1	0	0
32	30	30	32	2165	30	13284	1	4	5	5	7	-9	2	7	1986	15	1	9	1	0	0
32	30	30	32	2165	30	13284	1	5	4	4	6	-9	1	6	1988	14	1	6	1	0	0
32	30	30	32	2165	30	13284	1	6	4	4	6	-9	1	4	1990	12	1	2	1	0	0
32	30	30	32	2165	30	13284	1	7	4	4	6	-9	1	3	1993	9	1	3	1	0	0
32	30	30	32	2165	30	13284	1	8	4	4	6	-9	1	10	2001	0	1	-9	-9	-9	-9
20	45	45	20	45	45	12637	1	1	0	1	2	-9	1	2	1942	60	1	4	0	1	-9
20	45	45	20	45	45	12637	1	2	1	32	32	-9	2	10	1945	56	1	4	0	1	-9
20	45	45	20	45	45	12637	1	3	5	5	7	-9	2	5	1974	28	1	10	0	0	0
20	45	45	20	45	45	12637	1	4	4	4	34	-9	1	10	1983	18	1	10	0	0	0
20	45	45	20	45	45	12637	1	5	5	5	7	0	2	7	1979	23	1	11	0	1	-9
20	45	45	20	45	45	12637	1	6	8	8	15	0	1	9	1998	3	1	-9	-9	-9	-9
15	64	64	212	3348	64	12128	1	1	0	32	32	-9	2	8	1957	44	1	4	0	1	-9
15	64	64	212	3348	64	12128	1	2	1	1	2	-9	1	5	1957	45	1	3	0	1	-9
15	64	64	212	3348	64	12128	1	3	5	5	34	-9	2	12	1983	18	1	10	1	1	-9
15	64	64	212	3348	64	12128	1	4	4	4	6	-9	1	8	1985	16	1	4	0	1	-9
15	64	64	212	3348	64	12128	1	5	4	4	6	-9	1	11	1988	13	1	4	0	1	-9
15	64	64	212	3348	64	12128	1	6	5	5	7	-9	2	1	1992	10	1	3	1	0	0
15	64	64	212	3348	64	12128	1	7	4	4	6	0	1	7	1981	21	1	5	0	1	-9
15	64	64	212	3348	64	12128	1	8	20	20	22	0	2	9	1984	17	1	4	0	0	0
15	64	64	212	3348	64	12128	1	9	9	9	16	0	2	10	2001	0	1	-9	-9	-9	-9
10	211	211	224	211	211	11333	1	1	0	1	2	-9	1	10	1948	53	1	2	0	1	-9
10	211	211	224	211	211	11333	1	2	1	32	32	-9	2	8	1949	52	1	9	0	1	-9
10	211	211	224	211	211	11333	1	3	5	5	7	-9	2	3	1972	30	1	6	0	1	-9
10	211	211	224	211	211	11333	1	4	5	5	34	-9	2	12	1983	18	1	11	0	1	-9
10	211	211	224	211	211	11333	1	5	4	4	6	-9	1	12	1985	16	1	8	1	0	0
10	211	211	224	211	211	11333	1	6	5	5	7	0	2	5	1975	27	1	11	0	1	-9
10	211	211	224	211	211	11333	1	7	9	9	16	0	2	4	1992	10	1	3	1	0	0
10	211	211	224	211	211	11333	1	8	9	9	16	0	2	12	1995	6	1	0	1	0	0
10	211	211	224	211	211	11333	1	9	9	9	16	0	2	12	1998	3	1	-9	-9	-9	-9
28	183	183	28	183	183	13062	1	1	0	1	2	-9	1	2	1960	42	1	3	0	1	-9
28	183	183	28	183	183	13062	1	2	1	32	32	-9	2	12	1960	41	1	6	0	1	-9
28	183	183	28	183	183	13062	1	3	5	5	34	-9	2	3	1984	18	1	11	1	0	0
28	183	183	28	183	183	13062	1	4	5	5	7	-9	2	12	1988	13	1	8	1	0	0
17	57	57	17	57	57	12302	1	1	0	1	2	-9	1	11	1948	53	1	9	0	1	-9
28	183	183	28	183	183	13062	1	5	4	4	6	-9	1	3	1990	12	1	5	1	0	0
17	57	57	17	57	57	12302	1	2	1	32	32	-9	2	1	1953	49	1	6	0	1	-9
28	183	183	28	183	183	13062	1	6	4	4	6	-9	1	8	1991	10	1	4	1	0	0
17	57	57	17	57	57	12302	1	3	4	4	6	-9	1	2	1975	27	1	11	0	1	-9
28	183	183	28	183	183	13062	1	7	4	4	6	-9	1	7	1994	7	1	0	1	0	0
28	183	183	28	183	183	13062	1	8	5	5	7	-9	2	3	1998	4	1	-9	-9	-9	-9
17	57	57	17	57	57	12302	1	4	5	5	7	-9	2	10	1980	21	1	9	0	0	0
17	57	57	17	57	57	12302	1	5	4	4	6	-9	1	5	1982	19	1	4	0	0	0
17	57	57	17	57	57	12302	1	6	4	4	34	-9	1	8	1983	18	1	4	0	0	0
17	57	57	17	57	57	12302	1	7	4	4	6	-9	1	3	1986	16	1	3	0	0	0
17	57	57	17	57	57	12302	1	8	5	5	7	-9	2	6	1990	11	1	5	1	0	0
17	57	57	17	57	57	12302	1	9	4	4	6	-9	1	6	1992	9	1	2	1	0	0
17	57	57	17	57	57	12302	1	10	5	5	7	-9	2	8	1994	7	1	0	0	0	0
28	20	20	28	20	20	12924	1	1	0	1	2	-9	1	3	1955	47	1	4	0	1	-9
28	20	20	28	20	20	12924	1	2	1	32	32	-9	2	12	1956	45	1	6	0	1	-9
28	20	20	28	20	20	12924	1	3	5	5	7	-9	2	8	1978	23	1	13	0	1	-9
10	82	82	202	3436	82	11227	1	1	0	1	2	-9	1	4	1953	49	1	9	0	1	-9
28	20	20	28	20	20	12924	1	4	4	4	6	-9	1	2	1982	20	1	11	1	0	1
28	20	20	28	20	20	12924	1	5	5	5	34	-9	2	5	1983	19	1	11	0	1	-9
28	20	20	28	20	20	12924	1	6	5	5	7	-9	2	12	1984	17	1	9	1	0	0
28	20	20	28	20	20	12924	1	7	26	15	14	0	1	4	1995	7	1	1	1	0	0
10	82	82	202	3436	82	11227	1	2	1	32	32	-9	2	3	1955	47	1	9	0	1	-9
10	82	82	202	3436	82	11227	1	3	4	4	6	-9	1	11	1975	26	1	11	0	1	-9
10	82	82	202	3436	82	11227	1	4	4	4	34	-9	1	10	1983	18	1	8	0	0	0
10	82	82	202	3436	82	11227	1	5	5	5	7	-9	2	2	1993	9	1	3	1	0	0
10	82	82	202	3436	82	11227	1	6	5	5	7	-9	2	6	1996	5	1	-9	-9	-9	-9
10	82	82	202	3436	82	11227	1	7	4	4	6	-9	1	11	2001	0	1	-9	-9	-9	-9
10	82	82	202	3436	82	11227	1	8	5	5	7	0	2	3	1987	15	1	9	1	0	0
10	82	82	202	3436	82	11227	1	9	19	19	21	0	1	9	1983	18	1	8	0	0	0
7	190	190	7	190	190	10857	1	1	0	1	2	-9	1	1	1957	45	1	6	0	1	-9
7	190	190	7	190	190	10857	1	2	1	32	32	-9	2	9	1962	39	1	8	0	1	-9
7	190	190	7	190	190	10857	1	3	4	4	6	-9	1	5	1979	22	1	14	1	0	0
7	190	190	7	190	190	10857	1	4	4	4	34	-9	1	12	1988	18	1	11	0	0	0
7	190	190	7	190	190	10857	1	5	4	4	6	-9	1	2	1986	16	1	10	0	0	0
7	190	190	7	190	190	10857	1	7	5	5	7	0	2	8	1977	24	1	13	0	1	-9
7	190	190	7	190	190	10857	1	6	19	19	21	0	1	5	1978	23	1	11	0	1	-9
7	190	190	7	190	190	10857	1	8	8	8	15	0	1	6	1999	2	1	-9	-9	-9	-9
7	190	190	7	190	190	10857	1	9	9	9	16	0	2	2	2001	1	1	-9	-9	-9	-9
7	190	190	7	190	190	10857	1	10	19	19	21	0	1	7	1983	18	3	5	0	1	-9
7	190	190	7	190	190	10857	1	11	5	5	7	0	2	8	1981	20	1	11	0	0	0
7	190	190	7	190	190	10857	1	12	17	2	10	0	1	1	1928	74	1	5	0	0	0
20	18	18	20	18	18	12616	1	1	0	1	2	-9	1	7	1961	41	1	5	0	1	-9
20	18	18	20	18	18	12616	1	2	1	32	32	-9	2	4	1961	41	1	8	0	0	0
20	18	18	20	18	18	12616	1	3	5	5	7	-9	2	10	1981	20	1	11	0	1	-9
20	18	18	20	18	18	12616	1	4	4	4	34	-9	1	7	1983	19	1	4	0	1	-9
20	18	18	20	18	18	12616	1	5	5	5	7	-9	2	11	1986	15	1	10	1	0	0
20	18	18	20	18	18	12616	1	6	4	4	6	-9	1	7	1989	13	1	5	1	0	0
16	134	134	245	4006	134	12258	1	1	0	32	32	-9	2	7	1942	59	1	6	0	1	-9
16	134	134	245	4006	134	12258	1	2	5	5	34	-9	2	1	1984	18	1	12	1	0	0
33	16	16	33	2352	16	13308	1	1	0	1	2	-9	1	9	1961	40	1	11	0	1	-9
33	16	16	33	2352	16	13308	1	2	1	32	32	-9	2	10	1967	34	1	8	0	1	-9
33	16	16	33	2352	16	13308	1	3	4	4	34	-9	1	4	1984	18	1	12	0	1	-9
33	16	16	33	2352	16	13308	1	4	5	5	7	-9	2	6	1986	16	1	10	1	0	0
33	16	16	33	2352	16	13308	1	5	5	5	7	-9	2	11	1990	11	1	5	1	0	0
33	16	16	33	2352	16	13308	1	6	5	5	7	-9	2	11	1992	9	1	3	1	0	0
33	16	16	33	2352	16	13308	1	7	5	5	7	-9	2	11	1995	6	1	0	1	0	0
16	167	167	288	4007	167	12285	1	1	0	1	2	-9	1	10	1958	43	1	11	0	1	-9
16	167	167	288	4007	167	12285	1	2	1	32	32	-9	2	5	1956	45	1	12	0	0	0
16	167	167	288	4007	167	12285	1	3	4	4	6	-9	1	12	1982	19	1	11	0	1	-9
16	167	167	288	4007	167	12285	1	4	5	5	34	-9	2	4	1984	18	1	12	1	1	-9
16	167	167	288	4007	167	12285	1	5	5	5	7	-9	2	10	1986	15	1	10	1	1	-9
16	167	167	288	4007	167	12285	1	6	5	5	7	-9	2	2	1994	8	1	2	1	0	0
16	167	167	288	4007	167	12285	1	7	5	5	7	-9	2	4	1998	4	1	-9	-9	-9	-9
16	167	167	288	4007	167	12285	1	8	5	5	7	-9	2	1	2002	0	1	-9	-9	-9	-9
16	114	114	16	114	114	12242	1	1	0	1	2	-9	1	6	1957	44	1	9	0	1	-9
16	114	114	16	114	114	12242	1	2	1	32	32	-9	2	7	1958	43	1	9	0	1	-9
16	114	114	16	114	114	12242	1	3	5	5	7	-9	2	11	1981	20	1	12	1	0	0
16	114	114	16	114	114	12242	1	4	5	5	34	-9	2	10	1983	18	1	11	0	1	-9
16	114	114	16	114	114	12242	1	5	5	5	7	-9	2	12	1984	17	1	9	0	0	0
16	114	114	16	114	114	12242	1	6	5	5	7	-9	2	10	1986	15	1	9	1	0	0
16	114	114	16	114	114	12242	1	7	5	5	7	-9	2	3	1989	13	1	8	1	0	0
16	114	114	16	114	114	12242	1	8	4	4	6	-9	1	8	1990	11	1	4	1	0	0
16	78	78	16	78	78	12212	1	1	0	1	2	-9	1	9	1949	52	1	6	0	1	-9
16	78	78	16	78	78	12212	1	2	1	32	32	-9	2	8	1947	54	1	5	0	0	0
16	78	78	16	78	78	12212	1	3	4	4	6	-9	1	3	1970	32	1	4	0	1	-9
16	78	78	16	78	78	12212	1	4	4	4	6	-9	1	10	1979	22	1	9	0	1	-9
16	78	78	16	78	78	12212	1	5	4	4	34	-9	1	10	1983	18	1	8	0	1	-9
16	78	78	16	78	78	12212	1	6	4	4	6	-9	1	2	1986	16	1	0	0	1	-9
16	78	78	16	78	78	12212	1	7	4	4	6	-9	1	11	1987	14	1	4	0	1	-9
16	78	78	16	78	78	12212	1	8	5	5	7	-9	2	10	1989	12	1	5	1	0	0
16	77	77	16	77	77	12211	1	1	0	1	2	-9	1	3	1953	49	1	11	0	1	-9
16	77	77	16	77	77	12211	1	2	1	32	32	-9	2	10	1953	48	1	13	0	1	-9
16	77	77	16	77	77	12211	1	3	5	5	7	-9	2	6	1988	14	1	8	1	0	0
16	77	77	16	77	77	12211	1	4	4	4	6	-9	1	3	1996	6	1	0	1	0	0
16	77	77	16	77	77	12211	1	5	4	4	6	0	1	2	1978	24	1	11	0	1	-9
16	77	77	16	77	77	12211	1	6	20	20	22	0	2	4	1982	20	1	11	0	0	1
16	77	77	16	77	77	12211	1	7	4	4	34	0	1	11	1983	18	1	9	0	1	-9
16	77	77	16	77	77	12211	1	8	20	20	1	0	2	6	1977	24	1	14	0	0	0
33	10	10	257	10	10	13302	1	1	0	1	2	-9	1	3	1958	44	1	11	0	0	1
33	10	10	257	10	10	13302	1	2	1	32	32	-9	2	6	1965	37	1	10	0	1	-9
33	10	10	257	10	10	13302	1	3	5	5	34	-9	2	7	1983	19	1	11	0	0	0
33	10	10	257	10	10	13302	1	4	4	4	6	-9	1	9	1984	17	1	8	1	0	0
17	273	273	17	273	273	12481	1	1	0	1	2	-9	1	6	1954	47	1	13	0	1	-9
17	273	273	17	273	273	12481	1	2	1	32	32	-9	2	6	1956	45	1	8	0	1	-9
17	273	273	17	273	273	12481	1	3	4	4	34	-9	1	1	1984	18	1	5	0	1	-9
17	273	273	17	273	273	12481	1	4	31	31	31	0	1	9	1996	5	1	-9	-9	-9	-9
28	193	193	28	193	193	13072	1	1	0	1	2	-9	1	8	1960	41	1	9	0	1	-9
